Order_Item_ID,Order_ID,Product_ID,Discount_Pct,Quantity,Unit_Price_INR,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Gross_Profit_INR
OI0010270,O006167,P00259,18.9,1,4827.63,4827.63,912.42,3915.21,2463.45,1451.76
OI0010271,O006168,P00157,13.8,1,13632.6,13632.6,1881.3,11751.3,7239.43,4511.87
OI0010272,O006169,P00858,17.5,1,11714.45,11714.45,2050.03,9664.42,7922.92,1741.5
OI0010273,O006170,P00053,15.6,1,85197.65,85197.65,13290.83,71906.82,63671.91,8234.91
OI0010274,O006170,P00446,6.6,2,2898.75,5797.5,382.64,5414.86,4226.84,1188.02
OI0010275,O006170,P00205,3.3,1,3302.44,3302.44,108.98,3193.46,1606.74,1586.72
OI0010276,O006171,P00186,5.2,1,5216.67,5216.67,271.27,4945.4,3081.68,1863.72
OI0010277,O006172,P00890,13.7,1,10401.35,10401.35,1424.98,8976.37,7860.09,1116.28
OI0010278,O006172,P00418,12.6,1,19732.82,19732.82,2486.34,17246.48,11555.84,5690.64
OI0010279,O006172,P00907,12.4,1,8615.06,8615.06,1068.27,7546.79,5877,1669.79
OI0010280,O006173,P00125,7.6,2,25373.47,50746.94,3856.77,46890.17,34165.5,12724.67
OI0010281,O006174,P00208,8.4,1,6953.21,6953.21,584.07,6369.14,4757.89,1611.25
OI0010282,O006175,P00491,13.8,1,13400.58,13400.58,1849.28,11551.3,9004.73,2546.57
OI0010283,O006176,P00314,16.3,1,6006.82,6006.82,979.11,5027.71,3557.7,1470.01
OI0010284,O006177,P00340,8.5,2,15590.75,31181.5,2650.43,28531.07,15888.46,12642.61
OI0010285,O006178,P00970,22.7,1,6866.52,6866.52,1558.7,5307.82,4115.23,1192.59
OI0010286,O006178,P00365,24.4,1,3129.96,3129.96,763.71,2366.25,1630.37,735.88
OI0010287,O006179,P00983,10.4,1,1261.89,1261.89,131.24,1130.65,668.36,462.29
OI0010288,O006179,P00279,15.8,1,5669.34,5669.34,895.76,4773.58,3938.78,834.8
OI0010289,O006180,P00972,8.1,1,8466.82,8466.82,685.81,7781.01,4791.15,2989.86
OI0010290,O006180,P00898,14.9,1,3370.36,3370.36,502.18,2868.18,2580.57,287.61
OI0010291,O006181,P00157,18.5,2,13632.6,27265.2,5044.06,22221.14,14478.86,7742.28
OI0010292,O006182,P00532,13.8,1,4074.42,4074.42,562.27,3512.15,3154.58,357.57
OI0010293,O006183,P00580,2.3,2,4539.18,9078.36,208.8,8869.56,6521.48,2348.08
OI0010294,O006184,P00055,16.6,1,69367.04,69367.04,11514.93,57852.11,36321.12,21530.99
OI0010295,O006184,P00388,18.7,3,18107.22,54321.66,10158.15,44163.51,27472.17,16691.34
OI0010296,O006185,P00659,2.3,2,2589.16,5178.32,119.1,5059.22,2669.94,2389.28
OI0010297,O006186,P00596,13.5,1,3560.91,3560.91,480.72,3080.19,2184.93,895.26
OI0010298,O006187,P00786,7,1,2471.18,2471.18,172.98,2298.2,1581.56,716.64
OI0010299,O006188,P00632,20,1,5717.82,5717.82,1143.56,4574.26,2820.7,1753.56
OI0010300,O006189,P01008,17.8,1,3120.83,3120.83,555.51,2565.32,1611.27,954.05
OI0010301,O006190,P00171,15.8,1,1336.49,1336.49,211.17,1125.32,1007.99,117.33
OI0010302,O006191,P00323,1.5,1,3010.66,3010.66,45.16,2965.5,2048.32,917.18
OI0010303,O006192,P00445,14.1,1,24527.41,24527.41,3458.36,21069.05,18895.21,2173.84
OI0010304,O006192,P00980,18.4,2,11691.53,23383.06,4302.48,19080.58,17513.92,1566.66
OI0010305,O006193,P00055,10.1,1,69367.04,69367.04,7006.07,62360.97,36321.12,26039.85
OI0010306,O006194,P00945,19.7,1,13184.32,13184.32,2597.31,10587.01,8742.97,1844.04
OI0010307,O006194,P00477,10.3,1,6170.3,6170.3,635.54,5534.76,4468.09,1066.67
OI0010308,O006194,P00199,15.6,1,1871.03,1871.03,291.88,1579.15,997.93,581.22
OI0010309,O006195,P00102,6,3,62327.95,186983.85,11219.03,175764.82,107851.44,67913.38
OI0010310,O006196,P00985,7.1,1,12566.44,12566.44,892.22,11674.22,7890.58,3783.64
OI0010311,O006196,P00214,2.6,1,5191.62,5191.62,134.98,5056.64,3384.39,1672.25
OI0010312,O006196,P00073,12.1,1,86560.71,86560.71,10473.85,76086.86,51491.27,24595.59
OI0010313,O006196,P00280,12.3,4,4805.3,19221.2,2364.21,16856.99,11861.12,4995.87
OI0010314,O006197,P00818,12,2,1437.42,2874.84,344.98,2529.86,1595.08,934.78
OI0010315,O006197,P00709,12.5,1,2204.09,2204.09,275.51,1928.58,1670.41,258.17
OI0010316,O006198,P00621,7.2,1,1332.87,1332.87,95.97,1236.9,933.36,303.54
OI0010317,O006199,P00190,3.2,1,878.99,878.99,28.13,850.86,515.35,335.51
OI0010318,O006200,P00891,17.4,2,11729.34,23458.68,4081.81,19376.87,13191.76,6185.11
OI0010319,O006201,P00608,9,1,3519.23,3519.23,316.73,3202.5,1747.21,1455.29
OI0010320,O006202,P00010,8.7,1,62923.52,62923.52,5474.35,57449.17,48390.56,9058.61
OI0010321,O006203,P00533,5.3,1,2710.64,2710.64,143.66,2566.98,1696.29,870.69
OI0010322,O006204,P00852,18.2,3,2715.44,8146.32,1482.63,6663.69,4247.16,2416.53
OI0010323,O006204,P00250,17.3,1,4035.92,4035.92,698.21,3337.71,2356.42,981.29
OI0010324,O006205,P00848,0,1,5991.1,5991.1,0,5991.1,4203.99,1787.11
OI0010325,O006205,P00496,27.1,1,18070.21,18070.21,4897.03,13173.18,11433.6,1739.58
OI0010326,O006205,P00325,2.2,1,3514.31,3514.31,77.31,3437,2246.49,1190.51
OI0010327,O006206,P00443,23.5,1,4992.46,4992.46,1173.23,3819.23,3062.01,757.22
OI0010328,O006206,P00587,25,1,3732.93,3732.93,933.23,2799.7,2893.5,-93.8
OI0010329,O006207,P00203,12.6,2,1338.29,2676.58,337.25,2339.33,1624.98,714.35
OI0010330,O006208,P00548,12.8,1,461.12,461.12,59.02,402.1,354.48,47.62
OI0010331,O006209,P00841,0.5,1,9423.03,9423.03,47.12,9375.91,6849.66,2526.25
OI0010332,O006210,P00079,14.9,1,34462.04,34462.04,5134.84,29327.2,25168.52,4158.68
OI0010333,O006210,P00404,11.6,1,9598.04,9598.04,1113.37,8484.67,7408.87,1075.8
OI0010334,O006210,P00303,11.6,1,3428.27,3428.27,397.68,3030.59,1997.57,1033.02
OI0010335,O006210,P00209,9.6,1,6804.89,6804.89,653.27,6151.62,5229.17,922.45
OI0010336,O006211,P00017,19.7,1,1559.2,1559.2,307.16,1252.04,976.88,275.16
OI0010337,O006212,P00800,14.1,1,2167.33,2167.33,305.59,1861.74,1282.49,579.25
OI0010338,O006213,P00662,18.4,1,2077.97,2077.97,382.35,1695.62,1120.93,574.69
OI0010339,O006214,P00388,5,1,18107.22,18107.22,905.36,17201.86,9157.39,8044.47
OI0010340,O006214,P00194,22.7,1,4798.52,4798.52,1089.26,3709.26,2340.94,1368.32
OI0010341,O006215,P00262,1.4,1,5373.88,5373.88,75.23,5298.65,4116.56,1182.09
OI0010342,O006215,P00473,7.6,1,7160.01,7160.01,544.16,6615.85,4483.85,2132
OI0010343,O006216,P00890,19.7,1,10401.35,10401.35,2049.07,8352.28,7860.09,492.19
OI0010344,O006217,P00577,11.6,1,396.59,396.59,46,350.59,221.13,129.46
OI0010345,O006217,P00249,5.5,1,1838.19,1838.19,101.1,1737.09,1419.99,317.1
OI0010346,O006217,P00920,16.3,1,1407.25,1407.25,229.38,1177.87,733.38,444.49
OI0010347,O006218,P00034,20.5,1,14634.31,14634.31,3000.03,11634.28,8986.27,2648.01
OI0010348,O006219,P00918,11.7,3,9459.21,28377.63,3320.18,25057.45,18198.78,6858.67
OI0010349,O006219,P00034,16.8,2,14634.31,29268.62,4917.13,24351.49,17972.54,6378.95
OI0010350,O006220,P00643,3.4,1,701.63,701.63,23.86,677.77,494.98,182.79
OI0010351,O006221,P00989,12.9,1,14017.74,14017.74,1808.29,12209.45,8893.65,3315.8
OI0010352,O006222,P00383,10.2,1,21163.44,21163.44,2158.67,19004.77,11170.41,7834.36
OI0010353,O006222,P00424,8.7,2,20596.25,41192.5,3583.75,37608.75,20434.02,17174.73
OI0010354,O006223,P00222,10.6,2,594.46,1188.92,126.03,1062.89,901.22,161.67
OI0010355,O006223,P00135,16.1,1,13848.28,13848.28,2229.57,11618.71,10339.79,1278.92
OI0010356,O006224,P00792,6.8,1,581.7,581.7,39.56,542.14,317.34,224.8
OI0010357,O006225,P00341,24.4,1,24203.12,24203.12,5905.56,18297.56,14318.54,3979.02
OI0010358,O006226,P00992,5.6,2,11979.06,23958.12,1341.65,22616.47,15457.1,7159.37
OI0010359,O006226,P00208,21.9,2,6953.21,13906.42,3045.51,10860.91,9515.78,1345.13
OI0010360,O006227,P00922,22.3,1,7028.25,7028.25,1567.3,5460.95,4143.86,1317.09
OI0010361,O006227,P00347,14.8,1,23742.01,23742.01,3513.82,20228.19,14293.12,5935.07
OI0010362,O006228,P00551,13.9,2,1246.95,2493.9,346.65,2147.25,1348.68,798.57
OI0010363,O006229,P00029,18.2,1,21442.71,21442.71,3902.57,17540.14,13585.48,3954.66
OI0010364,O006229,P00156,22,1,13600.96,13600.96,2992.21,10608.75,9879.27,729.48
OI0010365,O006229,P00264,11.4,1,4365.02,4365.02,497.61,3867.41,2368.06,1499.35
OI0010366,O006230,P00880,22.8,1,9883.07,9883.07,2253.34,7629.73,6948.42,681.31
OI0010367,O006231,P00951,1.1,1,9231.11,9231.11,101.54,9129.57,6026.75,3102.82
OI0010368,O006232,P00558,18.9,2,2174.07,4348.14,821.8,3526.34,2505.84,1020.5
OI0010369,O006232,P00134,2.8,1,32978.98,32978.98,923.41,32055.57,22416.85,9638.72
OI0010370,O006233,P00399,18.5,1,8578.49,8578.49,1587.02,6991.47,6035.51,955.96
OI0010371,O006234,P00641,24.4,2,1001.49,2002.98,488.73,1514.25,1551.66,-37.41
OI0010372,O006235,P00710,7.1,1,1913.07,1913.07,135.83,1777.24,1415.59,361.65
OI0010373,O006236,P00842,14.9,3,1359.32,4077.96,607.62,3470.34,2586.63,883.71
OI0010374,O006237,P00985,0,1,12566.44,12566.44,0,12566.44,7890.58,4675.86
OI0010375,O006238,P00513,13.2,1,4869.55,4869.55,642.78,4226.77,3631.05,595.72
OI0010376,O006238,P00079,0.1,2,34462.04,68924.08,68.92,68855.16,50337.04,18518.12
OI0010377,O006238,P00821,10,1,441.83,441.83,44.18,397.65,235.28,162.37
OI0010378,O006239,P00076,11,1,63213.48,63213.48,6953.48,56260,44463.86,11796.14
OI0010379,O006239,P00229,16.1,1,750.04,750.04,120.76,629.28,406.87,222.41
OI0010380,O006240,P00741,19.9,3,1631.89,4895.67,974.24,3921.43,2715.81,1205.62
OI0010381,O006240,P00380,6.5,1,11619.25,11619.25,755.25,10864,6921.81,3942.19
OI0010382,O006241,P00227,18.8,1,1441.1,1441.1,270.93,1170.17,1094.98,75.19
OI0010383,O006242,P00652,14.1,1,2651.75,2651.75,373.9,2277.85,1707.15,570.7
OI0010384,O006243,P00915,21.5,1,574.36,574.36,123.49,450.87,324.52,126.35
OI0010385,O006244,P00654,14.7,1,5219.53,5219.53,767.27,4452.26,2618.74,1833.52
OI0010386,O006244,P00981,1.8,1,11389.94,11389.94,205.02,11184.92,6328.37,4856.55
OI0010387,O006245,P00473,1.2,2,7160.01,14320.02,171.84,14148.18,8967.7,5180.48
OI0010388,O006245,P00280,19.8,2,4805.3,9610.6,1902.9,7707.7,5930.56,1777.14
OI0010389,O006246,P00245,13.9,1,6969.48,6969.48,968.76,6000.72,4631.8,1368.92
OI0010390,O006247,P00204,1,3,2105.83,6317.49,63.17,6254.32,3422.19,2832.13
OI0010391,O006248,P00753,28.2,1,386.02,386.02,108.86,277.16,229.34,47.82
OI0010392,O006248,P00848,7.9,1,5991.1,5991.1,473.3,5517.8,4203.99,1313.81
OI0010393,O006249,P00553,7.9,2,880.68,1761.36,139.15,1622.21,1187.62,434.59
OI0010394,O006249,P00792,14.2,1,581.7,581.7,82.6,499.1,317.34,181.76
OI0010395,O006250,P00532,6.7,1,4074.42,4074.42,272.99,3801.43,3154.58,646.85
OI0010396,O006250,P00806,12.9,1,561.41,561.41,72.42,488.99,344.58,144.41
OI0010397,O006250,P00590,20.9,2,3527.41,7054.82,1474.46,5580.36,5303.18,277.18
OI0010398,O006251,P00362,29.4,3,300.69,902.07,265.21,636.86,606.57,30.29
OI0010399,O006251,P00324,19.7,1,3730.98,3730.98,735,2995.98,2037.38,958.6
OI0010400,O006252,P00339,14.7,1,14666.98,14666.98,2156.05,12510.93,8291.04,4219.89
OI0010401,O006253,P00406,20.1,1,16068.86,16068.86,3229.84,12839.02,9817.94,3021.08
OI0010402,O006254,P00493,6.7,2,22033.52,44067.04,2952.49,41114.55,29897.58,11216.97
OI0010403,O006254,P00004,9.5,1,51064.49,51064.49,4851.13,46213.36,27504.86,18708.5
OI0010404,O006255,P00472,14.4,1,19250.51,19250.51,2772.07,16478.44,14909.49,1568.95
OI0010405,O006256,P00417,19.3,3,8059.94,24179.82,4666.71,19513.11,18804,709.11
OI0010406,O006256,P00320,17.9,2,6066.58,12133.16,2171.84,9961.32,6729.76,3231.56
OI0010407,O006257,P00304,9.2,1,445,445,40.94,404.06,332.11,71.95
OI0010408,O006258,P00600,7.7,2,4002.8,8005.6,616.43,7389.17,5884.46,1504.71
OI0010409,O006259,P00181,14.8,1,1111.48,1111.48,164.5,946.98,537.3,409.68
OI0010410,O006260,P00169,9.7,1,4138.11,4138.11,401.4,3736.71,2393.84,1342.87
OI0010411,O006261,P00448,3.5,2,1881.7,3763.4,131.72,3631.68,2413.1,1218.58
OI0010412,O006262,P00972,0,1,8466.82,8466.82,0,8466.82,4791.15,3675.67
OI0010413,O006263,P00376,2,1,18700.16,18700.16,374,18326.16,13287.17,5038.99
OI0010414,O006263,P00819,14,2,1424.69,2849.38,398.91,2450.47,1841.86,608.61
OI0010415,O006263,P00708,5.4,1,127.82,127.82,6.9,120.92,65.57,55.35
OI0010416,O006263,P00364,21.2,2,23504.21,47008.42,9965.79,37042.63,34213.28,2829.35
OI0010417,O006264,P00893,16.7,2,2316.87,4633.74,773.83,3859.91,3598.08,261.83
OI0010418,O006264,P00903,13.8,2,8432.76,16865.52,2327.44,14538.08,11392.78,3145.3
OI0010419,O006264,P00748,10.6,1,1573.31,1573.31,166.77,1406.54,850.31,556.23
OI0010420,O006265,P00671,2.8,1,1352.11,1352.11,37.86,1314.25,775.4,538.85
OI0010421,O006266,P00085,21.2,1,64937.47,64937.47,13766.74,51170.73,31524.73,19646
OI0010422,O006266,P00269,12.5,1,5920.33,5920.33,740.04,5180.29,4532.82,647.47
OI0010423,O006267,P00280,9.5,2,4805.3,9610.6,913.01,8697.59,5930.56,2767.03
OI0010424,O006267,P00775,5.8,2,350.08,700.16,40.61,659.55,440.14,219.41
OI0010425,O006268,P00236,4.1,3,805.95,2417.85,99.13,2318.72,1677.54,641.18
OI0010426,O006268,P00926,23.8,1,10750.7,10750.7,2558.67,8192.03,6980.97,1211.06
OI0010427,O006268,P00309,16.3,1,2394.52,2394.52,390.31,2004.21,1688.9,315.31
OI0010428,O006269,P00473,21.8,2,7160.01,14320.02,3121.76,11198.26,8967.7,2230.56
OI0010429,O006269,P00918,9.9,1,9459.21,9459.21,936.46,8522.75,6066.26,2456.49
OI0010430,O006270,P00495,19.2,1,23783.55,23783.55,4566.44,19217.11,16705.72,2511.39
OI0010431,O006270,P00211,30.9,2,6145.47,12290.94,3797.9,8493.04,9461.28,-968.24
OI0010432,O006270,P00928,15.6,2,10640.94,21281.88,3319.97,17961.91,14538.22,3423.69
OI0010433,O006271,P00468,7.7,2,16635.45,33270.9,2561.86,30709.04,21745.56,8963.48
OI0010434,O006272,P00003,6.1,1,64020.56,64020.56,3905.25,60115.31,33079.73,27035.58
OI0010435,O006273,P00825,5.3,1,372.04,372.04,19.72,352.32,255.71,96.61
OI0010436,O006274,P00224,21.5,2,6915.06,13830.12,2973.48,10856.64,9524.82,1331.82
OI0010437,O006274,P00646,18.8,1,1346.52,1346.52,253.15,1093.37,994.8,98.57
OI0010438,O006275,P00522,21.8,1,3364.57,3364.57,733.48,2631.09,2578.41,52.68
OI0010439,O006276,P00485,13.6,1,16925.52,16925.52,2301.87,14623.65,9086.68,5536.97
OI0010440,O006277,P00492,8.8,1,4193.6,4193.6,369.04,3824.56,2857.03,967.53
OI0010441,O006277,P00038,12.8,1,31993.68,31993.68,4095.19,27898.49,15640.03,12258.46
OI0010442,O006278,P00930,18.7,2,10663.92,21327.84,3988.31,17339.53,10417.24,6922.29
OI0010443,O006279,P00528,14.6,2,3051.71,6103.42,891.1,5212.32,3618.28,1594.04
OI0010444,O006280,P00654,0.1,1,5219.53,5219.53,5.22,5214.31,2618.74,2595.57
OI0010445,O006281,P00996,7.5,1,5271.69,5271.69,395.38,4876.31,4068.61,807.7
OI0010446,O006282,P00084,7.1,1,26241.24,26241.24,1863.13,24378.11,19072.59,5305.52
OI0010447,O006283,P00521,13.6,1,1482.88,1482.88,201.67,1281.21,971.86,309.35
OI0010448,O006283,P00974,11.7,1,2662.19,2662.19,311.48,2350.71,1954.08,396.63
OI0010449,O006283,P00217,19.8,1,1748.52,1748.52,346.21,1402.31,1139.97,262.34
OI0010450,O006284,P00816,11.3,1,2220.2,2220.2,250.88,1969.32,1135.44,833.88
OI0010451,O006284,P00012,14.5,1,913.94,913.94,132.52,781.42,703.62,77.8
OI0010452,O006284,P00165,7.6,1,74623.45,74623.45,5671.38,68952.07,51447.95,17504.12
OI0010453,O006285,P00024,25.7,1,26739.77,26739.77,6872.12,19867.65,15047.61,4820.04
OI0010454,O006285,P00028,17.1,2,63759.02,127518.04,21805.58,105712.46,84153.02,21559.44
OI0010455,O006286,P00277,8.5,1,2394.19,2394.19,203.51,2190.68,1550.98,639.7
OI0010456,O006286,P00282,23,1,3585.19,3585.19,824.59,2760.6,1890.5,870.1
OI0010457,O006287,P00882,1.9,1,1638.43,1638.43,31.13,1607.3,1226.24,381.06
OI0010458,O006288,P00906,21.5,1,2792.49,2792.49,600.39,2192.1,1981.22,210.88
OI0010459,O006288,P00546,10.7,1,3676.37,3676.37,393.37,3283,1806.31,1476.69
OI0010460,O006289,P00021,20.9,1,29023.29,29023.29,6065.87,22957.42,14968.22,7989.2
OI0010461,O006290,P00164,18,1,15905.78,15905.78,2863.04,13042.74,11895.73,1147.01
OI0010462,O006291,P00943,15.4,1,4361.67,4361.67,671.7,3689.97,2105.76,1584.21
OI0010463,O006291,P00703,3.6,3,1176.43,3529.29,127.05,3402.24,2286.42,1115.82
OI0010464,O006292,P00303,5.3,1,3428.27,3428.27,181.7,3246.57,1997.57,1249
OI0010465,O006293,P00074,0,1,6519.83,6519.83,0,6519.83,3463.82,3056.01
OI0010466,O006294,P00847,10.7,1,11534.18,11534.18,1234.16,10300.02,7865.23,2434.79
OI0010467,O006294,P00589,10.4,1,1638.19,1638.19,170.37,1467.82,1227.91,239.91
OI0010468,O006294,P00057,17.5,1,45379.96,45379.96,7941.49,37438.47,22075.38,15363.09
OI0010469,O006295,P00721,8.9,1,1012.71,1012.71,90.13,922.58,664.31,258.27
OI0010470,O006295,P00034,0,2,14634.31,29268.62,0,29268.62,17972.54,11296.08
OI0010471,O006296,P00907,16.8,1,8615.06,8615.06,1447.33,7167.73,5877,1290.73
OI0010472,O006296,P00181,11.3,1,1111.48,1111.48,125.6,985.88,537.3,448.58
OI0010473,O006296,P00359,12.7,1,21932.29,21932.29,2785.4,19146.89,16044.93,3101.96
OI0010474,O006296,P01004,15.7,1,1259,1259,197.66,1061.34,618.79,442.55
OI0010475,O006297,P01001,15.1,1,8252.39,8252.39,1246.11,7006.28,6335.94,670.34
OI0010476,O006297,P00601,7.2,1,296.54,296.54,21.35,275.19,198.75,76.44
OI0010477,O006297,P00722,7.2,1,1975.51,1975.51,142.24,1833.27,1535.34,297.93
OI0010478,O006298,P00709,10.2,1,2204.09,2204.09,224.82,1979.27,1670.41,308.86
OI0010479,O006299,P00373,21,1,20917.17,20917.17,4392.61,16524.56,16033.71,490.85
OI0010480,O006300,P00416,12.6,4,14128.22,56512.88,7120.62,49392.26,34652.12,14740.14
OI0010481,O006301,P00818,5.1,2,1437.42,2874.84,146.62,2728.22,1595.08,1133.14
OI0010482,O006301,P00281,12.3,1,5882.1,5882.1,723.5,5158.6,2939.66,2218.94
OI0010483,O006302,P00462,2.8,1,7045.8,7045.8,197.28,6848.52,3392.37,3456.15
OI0010484,O006303,P00455,19.4,1,3294.21,3294.21,639.08,2655.13,2432.2,222.93
OI0010485,O006304,P00905,14.7,1,4172.1,4172.1,613.3,3558.8,3076.94,481.86
OI0010486,O006305,P00091,21.4,1,63742.79,63742.79,13640.96,50101.83,39610.24,10491.59
OI0010487,O006306,P00664,20.5,1,1744.25,1744.25,357.57,1386.68,1237.58,149.1
OI0010488,O006306,P00310,5.6,3,6206.41,18619.23,1042.68,17576.55,10699.35,6877.2
OI0010489,O006306,P00543,17.3,1,5334.8,5334.8,922.92,4411.88,2974.71,1437.17
OI0010490,O006306,P00749,7.5,1,1900.59,1900.59,142.54,1758.05,1264.91,493.14
OI0010491,O006307,P00020,7.8,1,74563.13,74563.13,5815.92,68747.21,58123.56,10623.65
OI0010492,O006307,P00386,6.1,1,8072.54,8072.54,492.42,7580.12,5493.46,2086.66
OI0010493,O006308,P00525,16.5,1,3180.07,3180.07,524.71,2655.36,1856.5,798.86
OI0010494,O006309,P00823,8.1,1,1053.19,1053.19,85.31,967.88,772.07,195.81
OI0010495,O006309,P00092,3.9,1,8514.14,8514.14,332.05,8182.09,6082.48,2099.61
OI0010496,O006309,P00821,10.5,1,441.83,441.83,46.39,395.44,235.28,160.16
OI0010497,O006309,P00078,11.2,1,47015.2,47015.2,5265.7,41749.5,26535.79,15213.71
OI0010498,O006310,P00664,2.6,2,1744.25,3488.5,90.7,3397.8,2475.16,922.64
OI0010499,O006310,P00647,13.9,1,2011.66,2011.66,279.62,1732.04,1322.38,409.66
OI0010500,O006310,P00938,9.8,1,2342.13,2342.13,229.53,2112.6,1514.99,597.61
OI0010501,O006311,P00917,0,1,10785.89,10785.89,0,10785.89,7366.58,3419.31
OI0010502,O006312,P00672,25.7,1,4235.76,4235.76,1088.59,3147.17,2967.12,180.05
OI0010503,O006312,P00028,13.2,1,63759.02,63759.02,8416.19,55342.83,42076.51,13266.32
OI0010504,O006312,P00079,18.1,2,34462.04,68924.08,12475.26,56448.82,50337.04,6111.78
OI0010505,O006313,P00533,18.3,1,2710.64,2710.64,496.05,2214.59,1696.29,518.3
OI0010506,O006313,P00225,5,2,1218.82,2437.64,121.88,2315.76,1798.98,516.78
OI0010507,O006313,P00564,23.6,2,1153.74,2307.48,544.57,1762.91,1441.1,321.81
OI0010508,O006314,P00405,16.4,1,7678.33,7678.33,1259.25,6419.08,5149.99,1269.09
OI0010509,O006314,P00038,15.3,1,31993.68,31993.68,4895.03,27098.65,15640.03,11458.62
OI0010510,O006315,P01007,10.8,2,2604.19,5208.38,562.51,4645.87,3524.62,1121.25
OI0010511,O006316,P00666,10.8,1,760.14,760.14,82.1,678.04,467.55,210.49
OI0010512,O006316,P00571,7.9,2,490.92,981.84,77.57,904.27,541.08,363.19
OI0010513,O006317,P00349,26.1,2,16066.23,32132.46,8386.57,23745.89,24487.84,-741.95
OI0010514,O006317,P00423,3.3,1,3946.66,3946.66,130.24,3816.42,3039.19,777.23
OI0010515,O006318,P00679,20.5,1,2330.56,2330.56,477.76,1852.8,1667.76,185.04
OI0010516,O006318,P00406,6.4,2,16068.86,32137.72,2056.81,30080.91,19635.88,10445.03
OI0010517,O006319,P00411,0,1,13268.67,13268.67,0,13268.67,8545.21,4723.46
OI0010518,O006320,P00484,0,2,22251.87,44503.74,0,44503.74,22929.38,21574.36
OI0010519,O006321,P00376,14.5,2,18700.16,37400.32,5423.05,31977.27,26574.34,5402.93
OI0010520,O006321,P00757,14.9,1,1560.18,1560.18,232.47,1327.71,759.54,568.17
OI0010521,O006321,P00948,6.1,1,1503.06,1503.06,91.69,1411.37,953.06,458.31
OI0010522,O006322,P00555,11.4,2,5709.55,11419.1,1301.78,10117.32,8036.54,2080.78
OI0010523,O006323,P00422,27.9,1,10635.85,10635.85,2967.4,7668.45,6046.8,1621.65
OI0010524,O006323,P00614,13.5,1,1081.08,1081.08,145.95,935.13,594.76,340.37
OI0010525,O006323,P00182,9.7,1,585.86,585.86,56.83,529.03,311.98,217.05
OI0010526,O006324,P00101,5.6,2,18127.89,36255.78,2030.32,34225.46,27197.2,7028.26
OI0010527,O006325,P00642,10.9,1,505.56,505.56,55.11,450.45,340.25,110.2
OI0010528,O006326,P00138,25.5,2,74766.92,149533.84,38131.13,111402.71,86513.12,24889.59
OI0010529,O006327,P00407,15.2,1,10714.42,10714.42,1628.59,9085.83,5699.97,3385.86
OI0010530,O006328,P00215,8.6,3,6365.26,19095.78,1642.24,17453.54,10022.34,7431.2
OI0010531,O006328,P00144,11.8,4,44836.34,179345.36,21162.75,158182.61,105700.92,52481.69
OI0010532,O006329,P00855,17,2,2118.87,4237.74,720.42,3517.32,3269.04,248.28
OI0010533,O006330,P00410,14.6,1,5490.71,5490.71,801.64,4689.07,2836.8,1852.27
OI0010534,O006331,P00119,6.2,1,53758.87,53758.87,3333.05,50425.82,38426.62,11999.2
OI0010535,O006332,P00830,27.2,1,1645.66,1645.66,447.62,1198.04,940.39,257.65
OI0010536,O006333,P00686,14.4,1,1771.09,1771.09,255.04,1516.05,1323.87,192.18
OI0010537,O006334,P00321,12.7,3,5202.86,15608.58,1982.29,13626.29,10566.6,3059.69
OI0010538,O006335,P00501,11.4,1,12157.53,12157.53,1385.96,10771.57,7895.42,2876.15
OI0010539,O006336,P00622,12.8,4,1622.67,6490.68,830.81,5659.87,3661.6,1998.27
OI0010540,O006337,P00680,9.1,2,164.08,328.16,29.86,298.3,163.5,134.8
OI0010541,O006338,P00521,12.3,2,1482.88,2965.76,364.79,2600.97,1943.72,657.25
OI0010542,O006338,P00040,9.8,2,61950.31,123900.62,12142.26,111758.36,91399.06,20359.3
OI0010543,O006339,P00909,21.8,3,4648.77,13946.31,3040.3,10906.01,10284.27,621.74
OI0010544,O006340,P00505,3.5,1,1574.99,1574.99,55.12,1519.87,1104.38,415.49
OI0010545,O006340,P00795,17.8,3,438.86,1316.58,234.35,1082.23,803.7,278.53
OI0010546,O006341,P00987,11.2,1,4610.41,4610.41,516.37,4094.04,2748.7,1345.34
OI0010547,O006341,P00072,12.4,1,66491.24,66491.24,8244.91,58246.33,47470.14,10776.19
OI0010548,O006342,P00839,12.4,1,1554.8,1554.8,192.8,1362,748.47,613.53
OI0010549,O006342,P00275,23.2,2,1113.88,2227.76,516.84,1710.92,1081.94,628.98
OI0010550,O006342,P00020,20.1,1,74563.13,74563.13,14987.19,59575.94,58123.56,1452.38
OI0010551,O006343,P00185,11.7,2,1848.83,3697.66,432.63,3265.03,2754.78,510.25
OI0010552,O006343,P00493,12.6,1,22033.52,22033.52,2776.22,19257.3,14948.79,4308.51
OI0010553,O006344,P00383,13.7,1,21163.44,21163.44,2899.39,18264.05,11170.41,7093.64
OI0010554,O006344,P00617,9.6,2,872.12,1744.24,167.45,1576.79,969.16,607.63
OI0010555,O006345,P00985,15.3,2,12566.44,25132.88,3845.33,21287.55,15781.16,5506.39
