Customer_ID,Age,City,State,Gender,Customer_Tier,Signup_Date,Acquisition_Channel,Preferred_Device
C04195,22,Bhopal,Madhya Pradesh,Female,VIP,09-07-23,Paid Search,Desktop
C04196,34,Chennai,Tamil Nadu,Male,Loyal,01-02-24,Email,Mobile
C04197,21,Udaipur,Rajasthan,Female,Regular,19-06-25,Email,Mobile
C04198,36,Warangal,Telangana,Male,Regular,26-10-24,Social Media,Desktop
C04199,33,Bengaluru,Karnataka,Female,Regular,03-05-23,Social Media,Mobile
C04200,24,New Delhi,Delhi,Male,Loyal,14-08-24,Referral,Mobile
C04201,36,New Delhi,Delhi,Female,Loyal,06-05-24,Organic,Mobile
C04202,38,Pune,Maharashtra,Female,VIP,27-06-25,Social Media,Tablet
C04203,43,Vadodara,Gujarat,Female,Loyal,11-12-25,Paid Search,Mobile
C04204,33,Hyderabad,Telangana,Female,New,13-01-24,Email,Mobile
C04205,40,Coimbatore,Tamil Nadu,Male,New,30-10-23,Social Media,Mobile
C04206,43,Chennai,Tamil Nadu,Other,Loyal,09-01-23,Organic,Desktop
C04207,32,Cuttack,Odisha,Female,Loyal,05-06-24,Paid Search,Desktop
C04208,37,Nashik,Maharashtra,Female,Loyal,16-08-25,Organic,Mobile
C04209,36,Nagpur,Maharashtra,Female,Loyal,05-08-23,Email,Mobile
C04210,22,Mumbai,Maharashtra,Male,Regular,29-03-24,Organic,Mobile
C04211,47,Hyderabad,Telangana,Female,VIP,07-05-23,Organic,Desktop
C04212,49,Bhopal,Madhya Pradesh,Female,New,21-01-23,Social Media,Desktop
C04213,36,Vadodara,Gujarat,Male,Regular,18-05-25,Paid Search,Desktop
C04214,28,Thiruvananthapuram,Kerala,Female,Regular,01-01-25,Paid Search,Mobile
C04215,35,Cuttack,Odisha,Male,New,02-03-25,Affiliate,Desktop
C04216,30,Warangal,Telangana,Male,Regular,31-07-24,Affiliate,Mobile
C04217,36,Varanasi,Uttar Pradesh,Male,New,08-02-24,Organic,Mobile
C04218,35,Surat,Gujarat,Male,VIP,26-11-25,Affiliate,Mobile
C04219,43,New Delhi,Delhi,Male,Regular,29-04-25,Referral,Mobile
C04220,42,Kolkata,West Bengal,Female,New,27-10-24,Social Media,Mobile
C04221,18,Durgapur,West Bengal,Male,Regular,25-03-24,Organic,Mobile
C04222,33,Bengaluru,Karnataka,Male,Loyal,21-03-24,Referral,Desktop
C04223,30,Rourkela,Odisha,Female,Regular,24-10-25,Social Media,Mobile
C04224,36,Varanasi,Uttar Pradesh,Male,Regular,30-12-23,Paid Search,Mobile
C04225,47,Kochi,Kerala,Female,Regular,09-06-23,Social Media,Desktop
C04226,45,Delhi,Delhi,Female,Regular,15-12-24,Paid Search,Mobile
C04227,23,Siliguri,West Bengal,Male,Regular,07-07-25,Referral,Desktop
C04228,22,Nagpur,Maharashtra,Female,Regular,17-04-23,Email,Desktop
C04229,40,Hubballi,Karnataka,Male,New,22-05-23,Social Media,Mobile
C04230,35,Kozhikode,Kerala,Male,New,08-08-25,Organic,Mobile
C04231,25,Unknown,Uttar Pradesh,Male,Loyal,08-07-24,Email,Mobile
C04232,22,Warangal,Telangana,Female,Regular,07-10-25,Paid Search,Mobile
C04233,33,Siliguri,West Bengal,Female,New,14-08-23,Paid Search,Mobile
C04234,29,Delhi,Delhi,Female,New,10-07-24,Social Media,Desktop
C04235,48,Amritsar,Punjab,Male,New,23-10-25,Social Media,Mobile
C04236,41,Delhi,Delhi,Female,New,12-11-24,Organic,Mobile
C04237,43,Delhi,Delhi,Male,Regular,25-01-23,Affiliate,Mobile
C04238,28,Pune,Maharashtra,Female,Regular,07-01-25,Social Media,Mobile
C04239,33,Surat,Gujarat,Female,Loyal,03-01-23,Paid Search,Mobile
C04240,29,New Delhi,Delhi,Male,VIP,09-12-25,Referral,Desktop
C04241,40,Mumbai,Maharashtra,Male,New,29-04-25,Organic,Mobile
C04242,31,Cuttack,Odisha,Male,Regular,22-05-24,Social Media,Mobile
C04243,30,Bengaluru,Karnataka,Female,New,07-06-24,Paid Search,Desktop
C04244,51,Delhi,Delhi,Male,Regular,01-04-23,Paid Search,Mobile
C04245,30,Warangal,Telangana,Female,Regular,10-10-23,Affiliate,Mobile
C04246,41,Varanasi,Uttar Pradesh,Male,Regular,19-07-24,Email,Mobile
C04247,27,Muzaffarpur,Bihar,Male,Loyal,18-09-25,Referral,Mobile
C04248,34,Kolkata,West Bengal,Male,Regular,27-07-25,Social Media,Desktop
C04249,34,Nashik,Maharashtra,Male,New,04-05-25,Organic,Mobile
C04250,25,Mumbai,Maharashtra,Male,Loyal,06-03-25,Email,Mobile
C04251,38,Hubballi,Karnataka,Female,New,19-01-24,Social Media,Mobile
C04252,27,Bhopal,Madhya Pradesh,Female,New,02-07-25,Paid Search,Mobile
C04253,33,Kanpur,Uttar Pradesh,Female,Regular,28-07-24,Paid Search,Mobile
C04254,27,Ahmedabad,Gujarat,Male,New,13-04-24,Email,Mobile
C04255,33,Delhi,Delhi,Female,New,06-04-25,Paid Search,Mobile
C04256,26,Nashik,Maharashtra,Female,New,29-12-25,Social Media,Mobile
C04257,37,Vadodara,Gujarat,Male,New,19-10-25,Social Media,Desktop
C04258,43,Coimbatore,Tamil Nadu,Female,New,23-08-25,Paid Search,Mobile
C04259,37,Amritsar,Punjab,Male,Loyal,14-02-25,Paid Search,Desktop
C04260,38,New Delhi,Delhi,Female,VIP,14-01-24,Organic,Mobile
C04261,27,Cuttack,Odisha,Female,Regular,29-12-25,Referral,Mobile
C04262,39,Nashik,Maharashtra,Male,New,14-10-24,Social Media,Mobile
C04263,25,Jodhpur,Rajasthan,Male,New,03-10-25,Referral,Desktop
C04264,32,Amritsar,Punjab,Male,Regular,14-09-24,Email,Desktop
C04265,40,Nashik,Maharashtra,Male,Loyal,02-11-25,Social Media,Mobile
C04266,34,Pune,Maharashtra,Female,New,18-05-25,Paid Search,Desktop
C04267,34,Thiruvananthapuram,Kerala,Female,Loyal,17-07-24,Paid Search,Desktop
C04268,27,New Delhi,Delhi,Female,New,12-12-25,Organic,Mobile
C04269,34,Patna,Bihar,Female,New,01-10-23,Social Media,Desktop
C04270,27,Rajkot,Gujarat,Female,Loyal,13-10-24,Social Media,Mobile
C04271,40,Muzaffarpur,Bihar,Male,Regular,14-02-23,Organic,Mobile
C04272,28,Bhagalpur,Bihar,Male,VIP,02-12-25,Affiliate,Mobile
C04273,45,Ahmedabad,Gujarat,Female,Regular,24-03-23,Email,Mobile
C04274,31,Durgapur,West Bengal,Male,Loyal,17-01-23,Paid Search,Desktop
C04275,44,Vadodara,Gujarat,Male,Loyal,11-06-23,Email,Mobile
C04276,39,Jodhpur,Rajasthan,Female,New,15-02-24,Referral,Tablet
C04277,18,Varanasi,Uttar Pradesh,Male,New,14-06-25,Paid Search,Desktop
C04278,36,Jalandhar,Punjab,Male,Loyal,14-04-23,Social Media,Mobile
C04279,33,Jabalpur,Madhya Pradesh,Male,Regular,16-07-25,Affiliate,Mobile
C04280,48,Vadodara,Gujarat,Female,Regular,13-10-24,Affiliate,Mobile
C04281,34,Delhi,Delhi,Male,Loyal,13-08-24,Paid Search,Tablet
C04282,19,Rajkot,Gujarat,Male,VIP,02-10-25,Email,Desktop
C04283,30,Nashik,Maharashtra,Male,Loyal,30-08-24,Social Media,Mobile
C04284,18,Kanpur,Uttar Pradesh,Female,Regular,18-03-24,Paid Search,Mobile
C04285,35,Udaipur,Rajasthan,Male,Loyal,11-08-24,Paid Search,Mobile
C04286,27,Delhi,Delhi,Female,Loyal,21-08-24,Paid Search,Mobile
C04287,30,New Delhi,Delhi,Other,Loyal,22-08-24,Paid Search,Mobile
C04288,35,Kota,Rajasthan,Female,Loyal,09-09-24,Paid Search,Desktop
C04289,37,Lucknow,Uttar Pradesh,Female,Loyal,11-06-24,Social Media,Desktop
C04290,18,Lucknow,Uttar Pradesh,Male,Loyal,15-08-24,Paid Search,Mobile
C04291,51,Jalandhar,Punjab,Female,New,26-06-24,Paid Search,Mobile
C04292,31,Nashik,Maharashtra,Female,New,12-05-23,Paid Search,Mobile
C04293,30,Pune,Maharashtra,Male,Regular,21-02-24,Organic,Mobile
C04294,24,Gaya,Bihar,Male,Regular,16-05-24,Organic,Mobile
C04295,33,Noida,Uttar Pradesh,Male,New,12-08-23,Paid Search,Desktop
C04296,18,Surat,Gujarat,Male,VIP,26-06-25,Organic,Mobile
C04297,45,Noida,Uttar Pradesh,Male,Regular,31-01-23,Organic,Mobile
C04298,32,Vadodara,Gujarat,Male,Loyal,17-02-24,Email,Mobile
C04299,34,Delhi,Delhi,Female,New,25-04-24,Email,Mobile
C04300,43,Rajkot,Gujarat,Female,New,04-11-23,Organic,Tablet
C04301,29,Noida,Uttar Pradesh,Male,New,29-11-25,Organic,Tablet
C04302,47,Coimbatore,Tamil Nadu,Male,New,02-03-23,Organic,Desktop
C04303,24,Mangaluru,Karnataka,Female,Regular,30-05-23,Email,Desktop
C04304,25,Mysuru,Karnataka,Female,Loyal,16-05-25,Email,Desktop
C04305,28,New Delhi,Delhi,Male,Loyal,18-03-25,Social Media,Desktop
C04306,33,Nashik,Maharashtra,Male,New,29-01-23,Referral,Desktop
C04307,48,Nagpur,Maharashtra,Female,New,25-09-23,Organic,Mobile
C04308,22,Pune,Maharashtra,Female,Loyal,03-04-25,Referral,Mobile
C04309,31,Mumbai,Maharashtra,Male,New,03-04-24,Social Media,Desktop
C04310,32,New Delhi,Delhi,Female,Regular,25-05-24,Email,Mobile
C04311,31,Vadodara,Gujarat,Male,Loyal,01-09-23,Referral,Desktop
C04312,34,Hyderabad,Telangana,Female,Loyal,09-08-23,Social Media,Mobile
C04313,30,Kozhikode,Kerala,Female,Loyal,25-01-24,Organic,Mobile
C04314,48,Gwalior,Madhya Pradesh,Male,VIP,06-08-24,Organic,Mobile
C04315,18,Kolkata,West Bengal,Male,New,29-12-24,Paid Search,Mobile
C04316,35,Gwalior,Madhya Pradesh,Male,New,07-01-23,Paid Search,Mobile
C04317,35,Salem,Tamil Nadu,Male,New,30-12-25,Organic,Desktop
C04318,39,Durgapur,West Bengal,Male,Regular,05-10-25,Referral,Mobile
C04319,33,New Delhi,Delhi,Female,Regular,12-05-25,Social Media,Mobile
C04320,45,Hubballi,Karnataka,Male,Regular,29-04-23,Email,Mobile
C04321,32,Bhopal,Madhya Pradesh,Female,New,11-01-24,Paid Search,Mobile
C04322,26,Nagpur,Maharashtra,Male,New,14-09-24,Email,Mobile
C04323,35,Kochi,Kerala,Female,Regular,16-04-25,Social Media,Desktop
C04324,18,Nashik,Maharashtra,Male,New,01-06-25,Paid Search,Desktop
C04325,29,Cuttack,Odisha,Male,Regular,05-11-24,Social Media,Mobile
C04326,31,Udaipur,Rajasthan,Female,Loyal,15-11-24,Email,Mobile
C04327,18,Hyderabad,Telangana,Female,Regular,30-09-23,Email,Mobile
C04328,39,Surat,Gujarat,Male,Loyal,18-07-25,Social Media,Mobile
C04329,18,Lucknow,Uttar Pradesh,Male,New,08-02-24,Social Media,Mobile
C04330,18,New Delhi,Delhi,Female,New,27-07-24,Organic,Desktop
C04331,23,Durgapur,West Bengal,Male,Regular,16-02-24,Paid Search,Mobile
C04332,37,Jaipur,Rajasthan,Female,Regular,12-06-23,Referral,Desktop
C04333,26,Nagpur,Maharashtra,Female,Loyal,17-01-23,Referral,Mobile
C04334,37,Faridabad,Haryana,Male,Regular,19-08-23,Email,Desktop
C04335,28,Udaipur,Rajasthan,Male,Regular,17-10-23,Organic,Desktop
C04336,45,Mangaluru,Karnataka,Male,Regular,18-02-23,Social Media,Desktop
C04337,23,Pune,Maharashtra,Female,Regular,24-09-23,Organic,Mobile
C04338,24,Jabalpur,Madhya Pradesh,Female,New,13-09-23,Paid Search,Mobile
C04339,41,New Delhi,Delhi,Female,Regular,20-02-25,Affiliate,Desktop
C04340,33,Ahmedabad,Gujarat,Male,Loyal,01-10-24,Organic,Mobile
C04341,44,Siliguri,West Bengal,Male,Regular,29-09-23,Email,Mobile
C04342,30,Mysuru,Karnataka,Male,VIP,18-01-25,Email,Mobile
C04343,23,Surat,Gujarat,Male,Loyal,15-05-25,Social Media,Mobile
C04344,37,Jalandhar,Punjab,Male,Loyal,07-10-23,Organic,Mobile
C04345,41,Warangal,Telangana,Male,Regular,15-06-24,Email,Desktop
C04346,18,Coimbatore,Tamil Nadu,Female,Regular,13-09-24,Paid Search,Mobile
C04347,19,Nashik,Maharashtra,Female,VIP,25-04-24,Organic,Desktop
C04348,24,Bhagalpur,Bihar,Female,Loyal,20-10-25,Organic,Mobile
C04349,23,Bhopal,Madhya Pradesh,Other,Loyal,14-05-25,Email,Desktop
C04350,40,Mangaluru,Karnataka,Male,Loyal,29-08-23,Social Media,Desktop
C04351,22,Patna,Bihar,Female,Regular,01-07-25,Social Media,Mobile
C04352,20,Kanpur,Uttar Pradesh,Male,Loyal,23-02-23,Paid Search,Desktop
C04353,42,New Delhi,Delhi,Male,Regular,01-01-24,Social Media,Desktop
C04354,38,Chennai,Tamil Nadu,Female,Regular,16-06-24,Paid Search,Mobile
C04355,20,Kolkata,West Bengal,Female,New,06-11-24,Email,Desktop
C04356,29,Bhagalpur,Bihar,Female,Loyal,16-01-24,Organic,Mobile
C04357,32,Salem,Tamil Nadu,Female,Regular,16-06-25,Referral,Desktop
C04358,29,Nashik,Maharashtra,Female,New,10-02-23,Paid Search,Mobile
C04359,27,Nagpur,Maharashtra,Male,New,20-08-24,Email,Mobile
C04360,22,Kanpur,Uttar Pradesh,Female,Loyal,13-07-23,Email,Desktop
C04361,22,Varanasi,Uttar Pradesh,Female,Loyal,07-07-23,Social Media,Mobile
C04362,22,Mysuru,Karnataka,Male,VIP,25-10-23,Organic,Mobile
C04363,34,Noida,Uttar Pradesh,Female,Loyal,24-08-23,Email,Tablet
C04364,41,Lucknow,Uttar Pradesh,Female,Loyal,22-02-25,Affiliate,Mobile
C04365,30,Noida,Uttar Pradesh,Female,Regular,19-07-25,Email,Mobile
C04366,18,Hyderabad,Telangana,Male,Regular,17-06-23,Affiliate,Mobile
C04367,18,Hyderabad,Telangana,Female,VIP,16-12-25,Email,Mobile
C04368,24,Cuttack,Odisha,Male,Regular,28-06-24,Paid Search,Mobile
C04369,18,Delhi,Delhi,Male,Regular,05-08-25,Social Media,Mobile
C04370,19,Jodhpur,Rajasthan,Male,New,16-11-25,Email,Mobile
C04371,20,Pune,Maharashtra,Female,New,31-12-23,Social Media,Mobile
C04372,29,Hyderabad,Telangana,Male,Regular,01-03-24,Referral,Mobile
C04373,32,Chennai,Tamil Nadu,Female,VIP,17-08-23,Social Media,Mobile
C04374,30,Indore,Madhya Pradesh,Male,New,29-11-25,Social Media,Mobile
C04375,27,Mysuru,Karnataka,Female,Loyal,21-11-23,Social Media,Mobile
C04376,39,Gwalior,Madhya Pradesh,Female,VIP,19-09-24,Affiliate,Mobile
C04377,18,Siliguri,West Bengal,Male,Loyal,23-07-25,Email,Mobile
C04378,22,Panipat,Haryana,Female,Regular,10-01-24,Organic,Mobile
C04379,49,Unknown,Gujarat,Male,Regular,21-04-24,Social Media,Mobile
C04380,23,Salem,Tamil Nadu,Male,Regular,24-01-23,Paid Search,Mobile
C04381,22,New Delhi,Delhi,Female,Regular,12-09-23,Organic,Mobile
C04382,35,Coimbatore,Tamil Nadu,Male,Loyal,17-05-24,Email,Desktop
C04383,31,Nashik,Maharashtra,Female,Loyal,20-03-25,Email,Mobile
C04384,18,Nagpur,Maharashtra,Female,Loyal,03-06-24,Organic,Mobile
C04385,22,Varanasi,Uttar Pradesh,Female,Regular,13-11-24,Organic,Mobile
C04386,30,Kota,Rajasthan,Female,New,22-07-24,Paid Search,Mobile
C04387,19,Chennai,Tamil Nadu,Female,Regular,31-01-23,Organic,Mobile
C04388,28,Coimbatore,Tamil Nadu,Female,Regular,14-01-23,Paid Search,Mobile
C04389,28,Coimbatore,Tamil Nadu,Male,Regular,05-11-23,Email,Mobile
C04390,40,Nashik,Maharashtra,Male,New,31-10-24,Organic,Mobile
C04391,31,Ahmedabad,Gujarat,Female,Regular,30-04-24,Paid Search,Mobile
C04392,39,Gwalior,Madhya Pradesh,Female,New,24-10-23,Organic,Mobile
C04393,29,Nashik,Maharashtra,Male,Regular,16-08-23,Social Media,Tablet
C04394,36,Jabalpur,Madhya Pradesh,Male,New,18-09-24,Organic,Tablet
C04395,31,Salem,Tamil Nadu,Male,Loyal,17-11-25,Social Media,Mobile
C04396,32,Nashik,Maharashtra,Female,New,04-12-23,Referral,Desktop
C04397,53,Panipat,Haryana,Female,Regular,23-04-24,Referral,Mobile
C04398,47,Hyderabad,Telangana,Male,New,25-12-25,Email,Mobile
C04399,45,Mysuru,Karnataka,Female,Loyal,21-02-24,Paid Search,Mobile
C04400,32,Kozhikode,Kerala,Female,New,21-10-23,Paid Search,Mobile
C04401,41,Noida,Uttar Pradesh,Female,Regular,09-09-25,Social Media,Desktop
C04402,18,Hubballi,Karnataka,Female,Regular,20-02-24,Social Media,Desktop
C04403,31,Pune,Maharashtra,Male,Loyal,30-06-25,Organic,Mobile
C04404,25,Warangal,Telangana,Male,Regular,25-06-23,Social Media,Desktop
C04405,29,Pune,Maharashtra,Male,VIP,09-05-24,Referral,Desktop
C04406,43,New Delhi,Delhi,Female,New,17-07-23,Social Media,Mobile
C04407,44,Lucknow,Uttar Pradesh,Other,Regular,03-04-23,Paid Search,Mobile
C04408,29,Varanasi,Uttar Pradesh,Male,Loyal,02-08-25,Email,Mobile
C04409,22,Durgapur,West Bengal,Female,New,25-05-25,Paid Search,Mobile
C04410,33,Siliguri,West Bengal,Male,New,04-02-25,Referral,Mobile
C04411,18,Pune,Maharashtra,Female,Regular,05-06-25,Social Media,Mobile
C04412,35,Nagpur,Maharashtra,Female,Loyal,26-01-23,Email,Mobile
C04413,18,Gaya,Bihar,Female,Loyal,19-10-23,Social Media,Mobile
C04414,31,Bengaluru,Karnataka,Male,New,01-12-25,Paid Search,Mobile
C04415,34,Gwalior,Madhya Pradesh,Male,VIP,25-11-23,Social Media,Mobile
C04416,32,Jalandhar,Punjab,Female,New,01-11-24,Paid Search,Desktop
C04417,45,Warangal,Telangana,Male,Regular,27-08-25,Paid Search,Desktop
C04418,31,Kochi,Kerala,Female,Regular,13-08-25,Affiliate,Mobile
C04419,21,Hubballi,Karnataka,Male,Regular,03-12-24,Social Media,Mobile
C04420,24,Siliguri,West Bengal,Female,Loyal,29-12-24,Social Media,Mobile
C04421,26,Jabalpur,Madhya Pradesh,Male,New,16-03-23,Paid Search,Mobile
C04422,36,Indore,Madhya Pradesh,Female,Loyal,04-02-24,Organic,Desktop
C04423,18,Kozhikode,Kerala,Female,Loyal,23-11-24,Paid Search,Desktop
C04424,30,Chennai,Tamil Nadu,Male,Loyal,22-07-25,Organic,Tablet
C04425,29,Thiruvananthapuram,Kerala,Male,Regular,31-10-23,Referral,Mobile
C04426,43,Kozhikode,Kerala,Female,Regular,23-03-25,Social Media,Mobile
C04427,27,Mysuru,Karnataka,Female,Regular,30-12-23,Organic,Mobile
C04428,28,Pune,Maharashtra,Female,New,13-03-24,Affiliate,Mobile
C04429,38,Hubballi,Karnataka,Female,VIP,23-12-25,Paid Search,Desktop
C04430,45,Kozhikode,Kerala,Male,Regular,09-06-25,Paid Search,Desktop
C04431,18,Bhopal,Madhya Pradesh,Female,New,10-07-23,Organic,Desktop
C04432,30,Warangal,Telangana,Male,New,26-10-25,Referral,Mobile
C04433,38,Siliguri,West Bengal,Male,Loyal,08-02-25,Affiliate,Mobile
C04434,23,Bengaluru,Karnataka,Male,VIP,11-11-23,Social Media,Mobile
C04435,35,Panipat,Haryana,Male,Regular,11-09-24,Email,Mobile
C04436,27,Chennai,Tamil Nadu,Female,VIP,29-05-25,Referral,Mobile
C04437,43,Bengaluru,Karnataka,Female,Regular,04-04-24,Referral,Mobile
C04438,27,Pune,Maharashtra,Female,Regular,08-11-23,Organic,Mobile
C04439,18,Bengaluru,Karnataka,Female,Loyal,06-07-25,Email,Desktop
C04440,20,Jalandhar,Punjab,Male,New,16-06-23,Email,Mobile
C04441,35,Bhopal,Madhya Pradesh,Male,New,01-10-24,Social Media,Tablet
C04442,33,Madurai,Tamil Nadu,Male,VIP,23-02-25,Email,Mobile
C04443,30,Mangaluru,Karnataka,Male,Regular,09-06-23,Social Media,Desktop
C04444,25,Indore,Madhya Pradesh,Female,Regular,21-07-23,Referral,Mobile
C04445,41,Siliguri,West Bengal,Male,Regular,21-03-24,Organic,Mobile
C04446,29,New Delhi,Delhi,Male,New,21-06-25,Paid Search,Mobile
C04447,37,Cuttack,Odisha,Male,Loyal,03-02-25,Organic,Mobile
C04448,22,Indore,Madhya Pradesh,Male,VIP,10-04-23,Social Media,Desktop
C04449,38,Udaipur,Rajasthan,Male,Regular,02-02-23,Social Media,Desktop
C04450,19,Rajkot,Gujarat,Male,Loyal,18-01-25,Paid Search,Tablet
C04451,36,Surat,Gujarat,Female,New,11-06-23,Email,Mobile
C04452,29,Hyderabad,Telangana,Male,Regular,05-01-24,Paid Search,Mobile
C04453,30,Surat,Gujarat,Male,Regular,14-04-24,Paid Search,Mobile
C04454,39,Madurai,Tamil Nadu,Female,Regular,10-01-23,Social Media,Desktop
C04455,39,Jabalpur,Madhya Pradesh,Female,Loyal,12-10-24,Email,Mobile
C04456,30,Delhi,Delhi,Male,Regular,19-07-24,Affiliate,Tablet
C04457,40,Lucknow,Uttar Pradesh,Female,VIP,20-07-23,Social Media,Mobile
C04458,35,Salem,Tamil Nadu,Male,New,30-04-25,Organic,Mobile
C04459,34,Hubballi,Karnataka,Male,New,29-12-24,Paid Search,Desktop
C04460,44,Lucknow,Uttar Pradesh,Male,Loyal,08-05-24,Email,Mobile
C04461,24,Delhi,Delhi,Female,Loyal,14-06-25,Social Media,Mobile
C04462,50,Mangaluru,Karnataka,Male,Regular,30-06-23,Paid Search,Mobile
C04463,41,Mangaluru,Karnataka,Male,New,24-08-25,Organic,Desktop
C04464,29,Mumbai,Maharashtra,Female,Regular,06-04-23,Social Media,Mobile
C04465,22,Rajkot,Gujarat,Female,New,06-02-25,Organic,Mobile
C04466,18,Bhagalpur,Bihar,Male,New,20-03-23,Referral,Desktop
C04467,18,Mumbai,Maharashtra,Male,Loyal,10-03-25,Social Media,Desktop
C04468,35,Bengaluru,Karnataka,Female,New,29-01-23,Organic,Desktop
C04469,29,Delhi,Delhi,Female,Regular,31-10-24,Organic,Mobile
C04470,30,Vadodara,Gujarat,Female,Loyal,16-01-25,Referral,Desktop
C04471,41,Lucknow,Uttar Pradesh,Male,Regular,08-05-24,Paid Search,Mobile
C04472,31,Rajkot,Gujarat,Male,Regular,14-11-23,Organic,Mobile
C04473,18,Noida,Uttar Pradesh,Male,New,05-05-25,Paid Search,Mobile
C04474,36,Hubballi,Karnataka,Female,Regular,05-02-24,Affiliate,Desktop
C04475,39,Hyderabad,Telangana,Female,VIP,16-02-25,Social Media,Mobile
C04476,18,Varanasi,Uttar Pradesh,Male,Regular,30-01-25,Referral,Mobile
C04477,18,Salem,Tamil Nadu,Female,Regular,22-01-24,Referral,Desktop
C04478,42,Coimbatore,Tamil Nadu,Female,Regular,22-03-23,Social Media,Mobile
C04479,34,Varanasi,Uttar Pradesh,Female,Regular,11-11-25,Organic,Desktop
C04480,44,Rourkela,Odisha,Male,Regular,09-09-24,Social Media,Mobile
C04481,33,Durgapur,West Bengal,Male,Regular,08-04-23,Organic,Desktop
C04482,34,Nashik,Maharashtra,Female,Regular,09-11-24,Organic,Mobile
C04483,46,Bhopal,Madhya Pradesh,Female,New,22-11-23,Paid Search,Mobile
C04484,28,Madurai,Tamil Nadu,Female,New,30-11-25,Organic,Mobile
C04485,18,Faridabad,Haryana,Female,New,03-01-25,Email,Desktop
C04486,31,Mangaluru,Karnataka,Male,New,08-10-25,Social Media,Mobile
C04487,23,Kota,Rajasthan,Female,Regular,21-09-25,Email,Desktop
C04488,31,Durgapur,West Bengal,Male,Loyal,20-10-23,Organic,Desktop
C04489,33,Hyderabad,Telangana,Male,Regular,17-08-24,Social Media,Mobile
C04490,33,Chennai,Tamil Nadu,Male,New,20-01-25,Paid Search,Mobile
C04491,42,Faridabad,Haryana,Female,Regular,22-07-23,Paid Search,Desktop
C04492,25,Jabalpur,Madhya Pradesh,Female,Loyal,22-09-24,Referral,Mobile
C04493,37,Bhopal,Madhya Pradesh,Male,Loyal,17-05-25,Social Media,Mobile
C04494,43,Bhopal,Madhya Pradesh,Female,Loyal,20-08-25,Organic,Desktop
C04495,18,Noida,Uttar Pradesh,Female,Loyal,08-11-24,Paid Search,Mobile
C04496,43,Delhi,Delhi,Male,Regular,11-04-23,Affiliate,Desktop
C04497,18,Lucknow,Uttar Pradesh,Female,Regular,24-01-23,Social Media,Mobile
C04498,41,Udaipur,Rajasthan,Female,VIP,25-08-23,Paid Search,Desktop
C04499,35,Nashik,Maharashtra,Female,Loyal,11-05-24,Organic,Mobile
C04500,27,Delhi,Delhi,Female,Loyal,22-11-24,Organic,Desktop
C04501,46,Patna,Bihar,Female,Regular,08-02-23,Social Media,Tablet
C04502,28,Varanasi,Uttar Pradesh,Other,Regular,20-10-23,Paid Search,Mobile
C04503,34,Muzaffarpur,Bihar,Male,New,27-06-25,Organic,Desktop
C04504,31,Delhi,Delhi,Other,Regular,03-07-23,Social Media,Mobile
C04505,26,Amritsar,Punjab,Female,Loyal,12-02-25,Paid Search,Mobile
C04506,36,Bhopal,Madhya Pradesh,Female,New,01-10-23,Paid Search,Mobile
C04507,46,Pune,Maharashtra,Female,Loyal,25-04-23,Paid Search,Desktop
C04508,34,Bhagalpur,Bihar,Female,Regular,11-03-25,Email,Tablet
C04509,27,Vadodara,Gujarat,Male,Loyal,26-03-24,Paid Search,Mobile
C04510,34,Rourkela,Odisha,Female,New,06-03-25,Organic,Mobile
C04511,18,Lucknow,Uttar Pradesh,Male,Loyal,22-05-24,Email,Desktop
C04512,36,Mumbai,Maharashtra,Female,New,24-04-24,Affiliate,Mobile
C04513,26,Hyderabad,Telangana,Male,New,13-09-24,Paid Search,Mobile
C04514,22,Noida,Uttar Pradesh,Female,Loyal,13-06-23,Paid Search,Mobile
C04515,32,Delhi,Delhi,Male,Regular,13-01-24,Referral,Desktop
C04516,24,Delhi,Delhi,Male,New,02-09-24,Organic,Mobile
C04517,48,Mangaluru,Karnataka,Male,Regular,09-08-24,Organic,Tablet
C04518,24,Pune,Maharashtra,Male,Regular,03-05-25,Referral,Mobile
C04519,32,Mumbai,Maharashtra,Female,New,07-08-25,Referral,Mobile
C04520,33,Bengaluru,Karnataka,Male,Regular,24-02-23,Affiliate,Desktop
C04521,30,Bengaluru,Karnataka,Female,Regular,17-04-24,Paid Search,Desktop
C04522,20,Hubballi,Karnataka,Male,VIP,18-05-25,Email,Desktop
C04523,29,Hyderabad,Telangana,Female,VIP,18-12-23,Social Media,Mobile
C04524,32,Rajkot,Gujarat,Female,Loyal,21-01-23,Referral,Desktop
C04525,25,Madurai,Tamil Nadu,Other,Regular,28-09-23,Paid Search,Mobile
C04526,18,Warangal,Telangana,Male,Regular,21-10-25,Organic,Desktop
C04527,26,Madurai,Tamil Nadu,Male,Loyal,20-08-25,Social Media,Desktop
C04528,46,Rourkela,Odisha,Female,Regular,09-05-23,Paid Search,Mobile
C04529,24,Chennai,Tamil Nadu,Male,Regular,19-09-25,Organic,Mobile
C04530,36,Amritsar,Punjab,Male,Regular,17-04-23,Affiliate,Desktop
C04531,18,Warangal,Telangana,Male,Regular,20-10-24,Paid Search,Mobile
